specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
KBW-08K2,KBW-08K2,KBW,8.056711488000001e-07,4.391651170333094e-07,8.699999999586652e-08,-3.590000000180749e-07,-7.159999999975233e-07,-1.1999999994065705e-08,1.0000000384778202e-09,4.390000000215784e-07,3.444377983532513e-08,4.871086058250973e-08,5.547169811e-05,ZI,653.0,,1,,,
KBW-08K2,KBW-08K2,KBW,7.184170098e-07,5.040496007014472e-07,6.90000000156161e-08,-3.209999999808235e-07,-6.389999999844519e-07,-6.999999987833147e-09,-1.0000000348972519e-09,5.039999999676477e-07,3.0713520463479474e-08,4.343547718767626e-08,5.547169811e-05,ZI,683.0,,1,,,
KBW-08K2,KBW-08K2,KBW,6.415613766e-07,5.654759056955548e-07,7.399999999809929e-08,-2.8500000000353644e-07,-5.699999999501338e-07,-2.2999999994941563e-08,2.9999999631011764e-09,5.649999999315594e-07,2.7427814486558055e-08,3.878878723314365e-08,5.547169811e-05,ZI,708.0,,1,,,
KBW-08K2,KBW-08K2,KBW,5.607209645e-07,6.226756780490667e-07,6.999999998447638e-08,-2.4800000001077415e-07,-4.980000000267465e-07,-2.8999999988706574e-08,-4.490128045527311e-17,6.220000000277492e-07,2.3971752592922383e-08,3.390117763076324e-08,5.547169811e-05,ZI,733.0,,1,,,
KBW-08K2,KBW-08K2,KBW,4.854461864999999e-07,6.95386942623404e-07,5.299999999278593e-08,-2.1499999995717193e-07,-4.320000000076082e-07,-2.299999998136288e-08,-3.0000000269136803e-09,6.949999999797274e-07,2.075363080160998e-08,2.9350066148120843e-08,5.547169811e-05,ZI,753.0,,1,,,
KBW-08K2,KBW-08K2,KBW,4.09132008e-07,7.573017891789686e-07,4.2000000013571736e-08,-1.8000000000700316e-07,-3.649999999540423e-07,-2.100000003036165e-08,-3.9999999428213795e-09,7.569999999292267e-07,1.7491072912472745e-08,2.4736112533275628e-08,5.547169811e-05,ZI,773.0,,1,,,
KBW-08K2,KBW-08K2,KBW,3.5735976270000005e-07,8.145624592813393e-07,3.5999999987862995e-08,-1.5699999997626382e-07,-3.190000000083501e-07,-2.999999997823113e-08,4.000000010634439e-09,8.140000000440323e-07,1.5277723431918968e-08,2.160596367960503e-08,5.547169811e-05,ZI,788.0,,1,,,
KBW-08K2,KBW-08K2,KBW,2.930341277e-07,8.679798384918113e-07,2.900000000026277e-08,-1.2800000001213418e-07,-2.619999999881266e-07,-3.9999999998973423e-08,-9.999999963004857e-09,8.670000000167778e-07,1.2527695690442165e-08,1.7716837150706286e-08,5.547169811e-05,ZI,803.0,,1,,,
KBW-08K2,KBW-08K2,KBW,1.8363128820000001e-07,9.809553761695893e-07,1.939999999520072e-08,-8.030000000976564e-08,-1.640000000140528e-07,-4.2400000000031826e-08,-8.700000033831929e-09,9.80000000018076e-07,7.850542583110477e-09,1.1102343793022347e-08,5.547169811e-05,ZI,833.0,,1,,,
KBW-08K2,KBW-08K2,KBW,3.72781437e-08,1.1032386233391868e-06,2.8999999965277658e-09,-1.6299999986075943e-08,-3.3399999972932825e-08,-4.189999999697488e-08,-9.700000018175645e-09,1.1024000000123572e-06,1.5937025623728187e-09,2.2538357780963935e-09,5.547169811e-05,ZI,873.0,,1,,,
KBW-08K2,KBW-08K2,KBW,1.212360095e-06,8.922443616516479e-08,1.460000000048567e-07,-5.510000000097189e-07,-1.0699999999702246e-06,5.999999985392399e-09,1.999999960662898e-09,8.900000005238318e-08,5.183040779790904e-08,4.1994623877972694e-08,5.547169811e-05,P,423.0,543.0,1,,,
KBW-08K2,KBW-08K2,KBW,1.0608001697e-06,2.405202694921434e-07,1.0199999999262574e-07,-4.769999999405952e-07,-9.420000000497481e-07,-2.700000002700221e-08,-1.2255405393587938e-17,2.390000000734627e-07,4.5350969249480386e-08,2.92037657124821e-08,5.547169811e-05,P,543.0,623.0,1,,,
KBW-08K2,KBW-08K2,KBW,8.895105395999999e-07,3.750333318750771e-07,1.1600000001945025e-07,-3.979999999670885e-07,-7.87000000051568e-07,4.9999999832130446e-09,-8.264763404842232e-18,3.7500000002331946e-07,3.8028053049705596e-08,1.804773407782992e-08,5.547169811e-05,P,623.0,683.0,1,,,
KBW-08K2,KBW-08K2,KBW,7.184170098e-07,4.975228638323262e-07,6.90000000156161e-08,-3.209999999808235e-07,-6.389999999844519e-07,-2.2000000000589047e-08,-5.999999998697002e-09,4.970000000361258e-07,3.0713520463479474e-08,1.105120100492875e-08,5.547169811e-05,P,683.0,733.0,1,,,
KBW-08K2,KBW-08K2,KBW,5.607209645e-07,6.362295182692393e-07,6.999999998447638e-08,-2.4800000001077415e-07,-4.980000000267465e-07,-1.6000000006830634e-08,-5.999999968225255e-09,6.359999999349616e-07,2.3971752592922383e-08,1.4095929955435054e-08,5.547169811e-05,P,733.0,773.0,1,,,
KBW-08K2,KBW-08K2,KBW,4.09132008e-07,7.686416590717723e-07,4.2000000013571736e-08,-1.8000000000700316e-07,-3.649999999540423e-07,-3.099999998963717e-08,-4.9999999865035384e-09,7.680000000399636e-07,1.7491072912472745e-08,2.2367291528030735e-08,5.547169811e-05,P,773.0,803.0,1,,,
KBW-08K2,KBW-08K2,KBW,2.930341277e-07,9.098156186153657e-07,2.900000000026277e-08,-1.2800000001213418e-07,-2.619999999881266e-07,-2.689999997674202e-08,-5.699999997329977e-09,9.093999999327811e-07,1.2527695690442165e-08,3.7476311843825744e-08,5.547169811e-05,P,803.0,873.0,1,,,
KBW-08K2,KBW-08K2,KBW,1.1517512752e-06,1.520986522333206e-07,1.210000000518645e-07,-5.230000000349093e-07,-1.0189999999390383e-06,-3.900000001724753e-08,1.999999973692366e-09,1.4700000003385213e-07,4.9239280079882345e-08,7.060092191773797e-08,5.547169811e-05,T,483.0,483.0,1,,,
KBW-08K2,KBW-08K2,KBW,9.39979787e-07,3.260521431104795e-07,1.1499999998245064e-07,-4.239999999294861e-07,-8.310000000194932e-07,-4.999999992567391e-09,2.999999980107584e-09,3.2600000004161085e-07,4.0185697205747836e-08,5.812443256545969e-08,5.547169811e-05,T,593.0,593.0,1,,,
KBW-08K2,KBW-08K2,KBW,7.816917551e-07,4.391651170333094e-07,8.700000001965947e-08,-3.529999999760784e-07,-6.920000000034582e-07,-1.1999999994065705e-08,1.0000000384778202e-09,4.390000000215784e-07,3.341862092474781e-08,4.871086058250973e-08,5.547169811e-05,T,653.0,653.0,1,,,
KBW-08K2,KBW-08K2,KBW,6.187818679e-07,5.654759056955548e-07,6.899999999364124e-08,-2.770000000328378e-07,-5.490000000223119e-07,-2.2999999994941563e-08,2.9999999631011764e-09,5.649999999315594e-07,2.64539526527462e-08,3.878878723314365e-08,5.547169811e-05,T,708.0,708.0,1,,,
KBW-08K2,KBW-08K2,KBW,4.636841597e-07,6.95386942623404e-07,4.900000002116864e-08,-2.090000000082711e-07,-4.1099999994058796e-07,-2.299999998136288e-08,-3.0000000269136803e-09,6.949999999797274e-07,1.9823268009066056e-08,2.9350066148120843e-08,5.547169811e-05,T,753.0,753.0,1,,,
KBW-08K2,KBW-08K2,KBW,3.382262556e-07,8.145624592813393e-07,3.599999999402823e-08,-1.4999999998429873e-07,-3.0099999997065926e-07,-2.999999997823113e-08,4.000000010634439e-09,8.140000000440323e-07,1.445973422253544e-08,2.160596367960503e-08,5.547169811e-05,T,788.0,788.0,1,,,
KBW-08K2,KBW-08K2,KBW,1.697672819e-07,9.809553761695893e-07,1.4599999998122118e-08,-7.640000000684378e-08,-1.509000000090231e-07,-4.2400000000031826e-08,-8.700000033831929e-09,9.80000000018076e-07,7.25783328559621e-09,1.1102343793022347e-08,5.547169811e-05,T,833.0,833.0,1,,,
KL-01A3,KL-01A3,KL,8.8542983912e-06,0.0,2.6100000002106948e-06,-3.439999999864676e-06,7.730000000015403e-06,0.0,0.0,0.0,3.7853596326120084e-07,0.0,5.889908257e-05,ZI,273.0,,1,,,
KL-01A3,KL-01A3,KL,9.041731029e-06,7.761443160944117e-07,2.6499999999977626e-06,-3.0200000004859816e-06,8.099999999867775e-06,6.999999998158079e-07,-3.1999999953562425e-07,-9.99999998036568e-08,3.8654901985377355e-07,5.466628663992334e-07,5.889908257e-05,ZI,423.0,,1,,,
KL-01A3,KL-01A3,KL,8.5577625581e-06,1.4164038980104865e-06,2.33999999964246e-06,-2.6600000000129803e-06,7.790000000155486e-06,1.380000000680779e-06,-2.700000004795154e-07,-1.700000004747434e-07,3.658585638485571e-07,5.174021429049723e-07,5.889908257e-05,ZI,483.0,,1,,,
KL-01A3,KL-01A3,KL,7.4764363169e-06,2.0418129196987734e-06,2.189999999977223e-06,-2.1099999997983343e-06,6.830000000118011e-06,2.0399999997545683e-06,5.000000024547813e-08,7.000000018317105e-08,3.196300709485362e-07,4.5202518127769445e-07,5.889908257e-05,ZI,543.0,,1,,,
KL-01A3,KL-01A3,KL,6.5121578605e-06,2.9591552843151127e-06,2.0000000001453885e-06,-1.5900000001894137e-06,5.989999999907183e-06,2.949999999460842e-06,-2.099999994815441e-07,1.0000000044419244e-07,2.7840556526571743e-07,3.937249262389255e-07,5.889908257e-05,ZI,593.0,,1,,,
KL-01A3,KL-01A3,KL,5.8411642674e-06,3.668582832713311e-06,1.9800000002912456e-06,-1.1200000002702203e-06,5.379999999720441e-06,3.6600000000656227e-06,1.0000000028877713e-07,2.299999998710955e-07,2.497194746367139e-07,3.5315666781992493e-07,5.889908257e-05,ZI,623.0,,1,,,
KL-01A3,KL-01A3,KL,5.0555612943e-06,4.649128950770425e-06,1.95000000021937e-06,-7.100000001669766e-07,4.60999999992751e-06,4.640000000139731e-06,-2.7999999936543904e-07,7.999999968973615e-08,2.1613364264591196e-07,3.0565912871494865e-07,5.889908257e-05,ZI,653.0,,1,,,
KL-01A3,KL-01A3,KL,4.180849196e-06,5.906005418242498e-06,1.7899999996979085e-06,-2.5000000007269416e-07,3.770000000098009e-06,5.900000000008806e-06,-1.5000000008753952e-07,2.2000000040809244e-07,1.7873824754207217e-07,2.52774053788798e-07,5.889908257e-05,ZI,683.0,,1,,,
KL-01A3,KL-01A3,KL,3.3907816208e-06,6.861800055248079e-06,1.62999999989875e-06,1.400000000298356e-07,2.970000000046599e-06,6.849999999860592e-06,-3.299999997945927e-07,2.3000000053912283e-07,1.44961546395767e-07,2.0500658493547034e-07,5.889908257e-05,ZI,708.0,,1,,,
KL-01A3,KL-01A3,KL,2.5471160162e-06,7.633898086767464e-06,1.3300000000678704e-06,1.0000000000061934e-07,2.1699999999543546e-06,7.61999999995731e-06,-1.9999999525800973e-08,4.599999998060026e-07,1.0889344046599579e-07,1.5399858036047844e-07,5.889908257e-05,ZI,733.0,,1,,,
KL-01A3,KL-01A3,KL,1.8611257346e-06,8.381340525219769e-06,9.779999998630693e-07,8.800000003268181e-08,1.5810000000798464e-06,8.36199999993762e-06,-8.000000132385559e-09,5.690000006435212e-07,7.956621649403681e-08,1.1252362247258071e-07,5.889908257e-05,ZI,753.0,,1,,,
KL-01A3,KL-01A3,KL,1.2309516644e-06,9.007279389382982e-06,6.560000000380155e-07,3.500000001576666e-08,1.041000000018324e-06,8.983999999928902e-06,2.4499999926060407e-07,5.990000000360837e-07,5.262522827045613e-08,7.442331154305907e-08,5.889908257e-05,ZI,773.0,,1,,,
KL-01A3,KL-01A3,KL,8.343794101e-07,9.413441931601839e-06,4.5200000004210185e-07,2.200000000605639e-08,7.009999999718241e-07,9.397999999932106e-06,-4.0200000085675225e-07,3.590000003162529e-07,3.5671105690477045e-08,5.044656145231672e-08,5.889908257e-05,ZI,788.0,,1,,,
KL-01A3,KL-01A3,KL,5.466095499e-07,9.846799581585972e-06,3.030000000478799e-07,4.200000001614629e-08,4.530000000127032e-07,9.82700000001599e-06,-1.819999992177808e-07,5.969999999096517e-07,2.3368466179636598e-08,3.3048001803099065e-08,5.889908257e-05,ZI,803.0,,1,,,
KL-01A3,KL-01A3,KL,7.184740770000002e-08,1.0393608230550398e-05,3.4199999977269535e-08,-5.9999999972725266e-09,6.289999995864481e-08,1.0375800000006275e-05,3.599999943197452e-08,6.071000000623139e-07,3.071596018106841e-09,4.3438927469378895e-09,5.889908257e-05,ZI,833.0,,1,,,
KL-01A3,KL-01A3,KL,2.0818864e-08,1.039035551005818e-05,1.304999997304924e-08,-6.1499999864060225e-09,1.5009999970723408e-08,1.0366950000036344e-05,-1.738500006874317e-07,6.749899994842809e-07,8.900410162454314e-10,1.2587080762426214e-09,5.889908257e-05,ZI,873.0,,1,,,
KL-01A3,KL-01A3,KL,9.041731029e-06,7.889866922150279e-07,2.6499999999977626e-06,-3.0200000004859816e-06,8.099999999867775e-06,7.600000001417305e-07,-2.00000000576737e-07,-7.000000033061323e-08,3.8654901985377355e-07,3.3042415570047687e-07,5.889908257e-05,P,423.0,543.0,1,,,
KL-01A3,KL-01A3,KL,7.4764363169e-06,1.9637718803555863e-06,2.189999999977223e-06,-2.1099999997983343e-06,6.830000000118011e-06,1.9599999994735786e-06,2.0000000546339663e-08,1.2000000048763657e-07,3.196300709485362e-07,2.9303948202491554e-07,5.889908257e-05,P,543.0,623.0,1,,,
KL-01A3,KL-01A3,KL,5.8411642674e-06,3.864479266454249e-06,1.9800000002912456e-06,-1.1200000002702203e-06,5.379999999720441e-06,3.860000000123069e-06,-1.4999999959042147e-07,1.1000000012524124e-07,2.497194746367139e-07,2.935171632587114e-07,5.889908257e-05,P,623.0,683.0,1,,,
KL-01A3,KL-01A3,KL,4.180849196e-06,5.822138782332545e-06,1.7899999996979085e-06,-2.5000000007269416e-07,3.770000000098009e-06,5.810000000081968e-06,-1.6000000052052626e-07,3.3999999944361087e-07,1.7873824754207217e-07,3.235690749371899e-07,5.889908257e-05,P,683.0,733.0,1,,,
KL-01A3,KL-01A3,KL,2.5471160162e-06,7.782031996806608e-06,1.3300000000678704e-06,1.0000000000061934e-07,2.1699999999543546e-06,7.753999999974776e-06,-3.5000000015766396e-08,6.5899999978141e-07,1.0889344046599579e-07,3.6681348670509387e-07,5.889908257e-05,P,733.0,773.0,1,,,
KL-01A3,KL-01A3,KL,1.2309516644e-06,9.222070374848216e-06,6.560000000380155e-07,3.500000001576666e-08,1.041000000018324e-06,9.206999999938128e-06,-2.000000149444011e-09,5.269999998024824e-07,5.262522827045613e-08,4.0872488447530614e-07,5.889908257e-05,P,773.0,803.0,1,,,
KL-01A3,KL-01A3,KL,8.4277517761e-06,1.4164038980104865e-06,2.5499999998650636e-06,-2.7699999997844464e-06,7.5400000000954265e-06,1.380000000680779e-06,-2.700000004795154e-07,-1.700000004747434e-07,3.603003869694467e-07,5.174021429049723e-07,5.889908257e-05,T,483.0,483.0,1,,,
KL-01A3,KL-01A3,KL,6.4798611096e-06,2.9591552843151127e-06,2.1100000000137797e-06,-1.5399999997529358e-06,5.930000000034516e-06,2.949999999460842e-06,-2.099999994815441e-07,1.0000000044419244e-07,2.770248255196649e-07,3.937249262389255e-07,5.889908257e-05,T,593.0,593.0,1,,,
KL-01A3,KL-01A3,KL,5.0236640015e-06,4.649128950770425e-06,2.1199999999002687e-06,-8.199999999866198e-07,4.4800000000459595e-06,4.640000000139731e-06,-2.7999999936543904e-07,7.999999968973615e-08,2.147699803971365e-07,3.0565912871494865e-07,5.889908257e-05,T,653.0,653.0,1,,,
KL-01A3,KL-01A3,KL,3.4176600182e-06,6.861800055248079e-06,1.8400000002322018e-06,-2.000000009225099e-08,2.8799999998514986e-06,6.849999999860592e-06,-3.299999997945927e-07,2.3000000053912283e-07,1.461106425297801e-07,2.0500658493547034e-07,5.889908257e-05,T,708.0,708.0,1,,,
KL-01A3,KL-01A3,KL,1.8318310512e-06,8.381340525219769e-06,1.0310000001252956e-06,1.1200000000054059e-07,1.5099999999609327e-06,8.36199999993762e-06,-8.000000132385559e-09,5.690000006435212e-07,7.831382012005962e-08,1.1252362247258071e-07,5.889908257e-05,T,753.0,753.0,1,,,
KL-01A3,KL-01A3,KL,8.341666499999999e-07,9.413441931601839e-06,4.529999999533368e-07,2.5000000000751754e-08,7.000000000103297e-07,9.397999999932106e-06,-4.0200000085675225e-07,3.590000003162529e-07,3.5662009842806364e-08,5.044656145231672e-08,5.889908257e-05,T,788.0,788.0,1,,,
KL-01A3,KL-01A3,KL,6.85018248e-08,1.0393608230550398e-05,4.970000000485136e-08,-1.9999999991587504e-09,4.710000000478805e-08,1.0375800000006275e-05,3.599999943197452e-08,6.071000000623139e-07,2.928566792100592e-09,4.3438927469378895e-09,5.889908257e-05,T,833.0,833.0,1,,,
KL-01K5,KL-01K5,KL,2.9150986261e-06,0.0,7.999999998628517e-07,-9.700000000060085e-07,2.63000000001861e-06,0.0,0.0,0.0,1.2462530826032125e-07,0.0,5.290909091e-05,ZI,273.0,,1,,,
KL-01K5,KL-01K5,KL,2.9554356701e-06,2.435159132815543e-07,7.200000000869558e-07,-9.899999999417043e-07,2.6900000000166625e-06,-9.000000001673103e-08,-1.600000000967698e-07,1.5999999996053605e-07,1.2634978389136898e-07,1.7868557798208363e-07,5.290909091e-05,ZI,423.0,,1,,,
KL-01K5,KL-01K5,KL,2.8141606209e-06,3.698648400581592e-07,6.899999998234216e-07,-9.69999999927688e-07,2.550000000119262e-06,6.000000011763466e-08,5.999999993378423e-08,3.599999998681631e-07,1.2031004087945002e-07,1.701440915013797e-07,5.290909091e-05,ZI,483.0,,1,,,
KL-01K5,KL-01K5,KL,2.6802611813e-06,4.92544414206174e-07,6.900000000624352e-07,-8.100000000761327e-07,2.459999999954101e-06,1.100000000285589e-07,9.999999985138597e-09,4.799999999580389e-07,1.145856174288584e-07,1.6204853422078644e-07,5.290909091e-05,ZI,523.0,,1,,,
KL-01K5,KL-01K5,KL,2.5385231927e-06,6.357672530634554e-07,6.60000000099142e-07,-7.300000000446158e-07,2.33999999993158e-06,-3.0000000120039475e-08,-7.999999996055258e-08,6.300000000531436e-07,1.085260829886446e-07,1.5347905843376922e-07,5.290909091e-05,ZI,563.0,,1,,,
KL-01K5,KL-01K5,KL,2.381869014e-06,7.933473388799799e-07,6.200000000090656e-07,-6.699999999347813e-07,2.199999999983974e-06,1.999999991349232e-08,-6.999999994684993e-08,7.900000000752195e-07,1.0182885664578354e-07,1.4400775010941275e-07,5.290909091e-05,ZI,593.0,,1,,,
KL-01K5,KL-01K5,KL,2.1909130517e-06,9.762171889555548e-07,5.700000000191217e-07,-5.600000000366707e-07,2.040000000011406e-06,1.6999999987463061e-07,-4.99999998801262e-08,9.600000000348428e-07,9.366517207857487e-08,1.324625566755303e-07,5.290909091e-05,ZI,623.0,,1,,,
KL-01K5,KL-01K5,KL,1.9700999975e-06,1.2058416147582844e-06,5.779999999090704e-07,-5.309999999229526e-07,1.8070000000930934e-06,8.20000000144234e-08,1.0999999935566969e-08,1.2029999999509222e-06,8.422504723985045e-08,1.1911220409811113e-07,5.290909091e-05,ZI,653.0,,1,,,
KL-01K5,KL-01K5,KL,1.667446251e-06,1.454495445225397e-06,5.370000000901548e-07,-3.379999999944762e-07,1.5419999999613694e-06,6.299999983595246e-08,-1.219999999262366e-07,1.4480000000759993e-06,7.128609686746956e-08,1.0081376499861766e-07,5.290909091e-05,ZI,683.0,,1,,,
KL-01K5,KL-01K5,KL,1.3898021442e-06,1.7187873631774623e-06,5.049999999617118e-07,-2.1400000000293363e-07,1.277000000023623e-06,1.0500000002527524e-07,9.400000000119364e-08,1.7129999999454178e-06,5.9416350133410144e-08,8.402740818537708e-08,5.290909091e-05,ZI,708.0,,1,,,
KL-01K5,KL-01K5,KL,1.0585390876e-06,2.021837035955456e-06,4.549999999621135e-07,-5.799999998890875e-08,9.540000000067105e-07,1.0500000021303894e-07,-1.1200000002216117e-07,2.0159999999780363e-06,4.525430423403581e-08,6.399925080353162e-08,5.290909091e-05,ZI,733.0,,1,,,
KL-01K5,KL-01K5,KL,7.987402582e-07,2.2487654390890626e-06,3.76000000058092e-07,4.900000003629515e-08,7.030000000157615e-07,1.440000000808269e-07,-1.7900000009101962e-07,2.2369999999967727e-06,3.414747274992845e-08,4.8291819083714495e-08,5.290909091e-05,ZI,753.0,,1,,,
KL-01K5,KL-01K5,KL,5.394339626000001e-07,2.46458698362346e-06,2.6900000001054115e-07,7.199999997842032e-08,4.6200000000408506e-07,1.4099999994783548e-07,-1.119999999457238e-07,2.4579999999741765e-06,2.306169790387238e-08,3.26141659470075e-08,5.290909091e-05,ZI,773.0,,1,,,
KL-01K5,KL-01K5,KL,2.806243040000001e-07,2.710451991831083e-06,1.4499999999633459e-07,5.000000000562069e-08,2.349999999914582e-07,1.750000001557887e-07,-2.3000000007066854e-07,2.6949999999877646e-06,1.1997155114483045e-08,1.6966539472795664e-08,5.290909091e-05,ZI,803.0,,1,,,
KL-01K5,KL-01K5,KL,1.574712037e-07,2.8387090692668245e-06,8.419999999616196e-08,1.2299999999599768e-08,1.324999999825776e-07,1.358000000011579e-07,-2.1230000002455907e-07,2.8274999999870874e-06,6.732155518693976e-09,9.520705638541898e-09,5.290909091e-05,ZI,823.0,,1,,,
KL-01K5,KL-01K5,KL,1.4391435e-08,2.935511627191012e-06,4.700000014578238e-10,1.5500000044120944e-09,1.43000000469992e-08,2.395300001269887e-07,-1.1550000008132497e-08,2.925699999985063e-06,6.152577505011835e-10,8.701058551139356e-10,5.290909091e-05,ZI,873.0,,1,,,
KL-01K5,KL-01K5,KL,2.9554356701e-06,2.195449839995257e-07,7.200000000869558e-07,-9.899999999417043e-07,2.6900000000166625e-06,3.9999999923664584e-08,-4.999999987308944e-08,2.10000000043214e-07,1.2634978389136898e-07,1.239164103069218e-07,5.290909091e-05,P,423.0,523.0,1,,,
KL-01K5,KL-01K5,KL,2.6802611813e-06,4.784349486349358e-07,6.900000000624352e-07,-8.100000000761327e-07,2.459999999954101e-06,1.9999999994271e-08,-1.3000000018646176e-07,4.60000000029416e-07,1.145856174288584e-07,1.2186248297157883e-07,5.290909091e-05,P,523.0,593.0,1,,,
KL-01K5,KL-01K5,KL,2.381869014e-06,8.031400873878224e-07,6.200000000090656e-07,-6.699999999347813e-07,2.199999999983974e-06,1.2000000018081495e-08,-8.999999979992808e-09,8.0299999998085e-07,1.0182885664578354e-07,1.1670342125643254e-07,5.290909091e-05,P,593.0,653.0,1,,,
KL-01K5,KL-01K5,KL,1.9700999975e-06,1.1989203475786852e-06,5.779999999090704e-07,-5.309999999229526e-07,1.8070000000930934e-06,1.0500000005726518e-07,-5.599999995545959e-08,1.1929999999292364e-06,8.422504723985045e-08,1.0937993878525675e-07,5.290909091e-05,P,653.0,708.0,1,,,
KL-01K5,KL-01K5,KL,1.3898021442e-06,1.7315039704793203e-06,5.049999999617118e-07,-2.1400000000293363e-07,1.277000000023623e-06,1.0400000010863228e-07,-6.900000003998008e-08,1.7269999999298027e-06,5.9416350133410144e-08,1.0589733998227299e-07,5.290909091e-05,P,708.0,753.0,1,,,
KL-01K5,KL-01K5,KL,7.987402582e-07,2.279638129160275e-06,3.76000000058092e-07,4.900000003629515e-08,7.030000000157615e-07,1.4500000014987109e-07,1.0000000048701825e-08,2.27499999997295e-06,3.414747274992845e-08,1.0805096447751668e-07,5.290909091e-05,P,753.0,803.0,1,,,
KL-01K5,KL-01K5,KL,2.806243040000001e-07,2.770711336990151e-06,1.4499999999633459e-07,5.000000000562069e-08,2.349999999914582e-07,2.695300001299602e-07,-1.0155000005489178e-07,2.755699999899217e-06,1.1997155114483045e-08,1.1906011383286217e-07,5.290909091e-05,P,803.0,873.0,1,,,
KL-01K5,KL-01K5,KL,2.8088965805e-06,3.698648400581592e-07,7.500000000461996e-07,-8.49999999902922e-07,2.5700000000078456e-06,6.000000011763466e-08,5.999999993378423e-08,3.599999998681631e-07,1.200849944087505e-07,1.701440915013797e-07,5.290909091e-05,T,483.0,483.0,1,,,
KL-01K5,KL-01K5,KL,2.5510978029e-06,6.357672530634554e-07,6.799999998974993e-07,-6.899999998599295e-07,2.360000000062268e-06,-3.0000000120039475e-08,-7.999999996055258e-08,6.300000000531436e-07,1.0906366846118997e-07,1.5347905843376922e-07,5.290909091e-05,T,563.0,563.0,1,,,
KL-01K5,KL-01K5,KL,2.2188510539e-06,9.762171889555548e-07,5.799999999326699e-07,-6.199999998630346e-07,2.0499999999124586e-06,1.6999999987463061e-07,-4.99999998801262e-08,9.600000000348428e-07,9.485956807779726e-08,1.324625566755303e-07,5.290909091e-05,T,623.0,623.0,1,,,
KL-01K5,KL-01K5,KL,1.6928783181e-06,1.454495445225397e-06,5.059999998828569e-07,-3.5499999994435003e-07,1.5760000000162262e-06,6.299999983595246e-08,-1.219999999262366e-07,1.4480000000759993e-06,7.237335997879522e-08,1.0081376499861766e-07,5.290909091e-05,T,683.0,683.0,1,,,
KL-01K5,KL-01K5,KL,1.066958762e-06,2.021837035955456e-06,4.529999998820703e-07,5.999999964683508e-09,9.659999999564394e-07,1.0500000021303894e-07,-1.1200000002216117e-07,2.0159999999780363e-06,4.561425929976042e-08,6.399925080353162e-08,5.290909091e-05,T,733.0,733.0,1,,,
KL-01K5,KL-01K5,KL,5.227418101e-07,2.46458698362346e-06,2.6100000001550904e-07,7.299999998525184e-08,4.470000000231342e-07,1.4099999994783548e-07,-1.119999999457238e-07,2.4579999999741765e-06,2.234808065874201e-08,3.26141659470075e-08,5.290909091e-05,T,773.0,773.0,1,,,
KL-01K5,KL-01K5,KL,1.518473246e-07,2.8387090692668245e-06,7.839999997953698e-08,1.7199999998301595e-08,1.2889999996681457e-07,1.358000000011579e-07,-2.1230000002455907e-07,2.8274999999870874e-06,6.491725345875448e-09,9.520705638541898e-09,5.290909091e-05,T,823.0,823.0,1,,,
KL-03A2,KL-03A2,KL,3.1735469116e-06,0.0,1.3200000002399977e-06,-2.7699999999586116e-06,8.099999998281452e-07,0.0,0.0,0.0,1.3567440174944292e-07,0.0,6e-05,ZI,273.0,,1,,,
KL-03A2,KL-03A2,KL,2.9484911395e-06,7.009992869518064e-07,1.1399999999674255e-06,-2.6799999999436475e-06,4.600000000938365e-07,6.800000001828275e-07,1.1000000005870214e-07,1.3000000017454263e-07,1.2605289367331618e-07,1.7826571180917746e-07,6e-05,ZI,423.0,,1,,,
KL-03A2,KL-03A2,KL,2.55980468e-06,7.613146524990293e-07,1.08999999989189e-06,-2.2699999999909955e-06,4.600000000287649e-07,7.600000000691338e-07,-4.0000000053884525e-08,-2.000000000809162e-08,1.0943590191938482e-07,1.5476573670492585e-07,6e-05,ZI,483.0,,1,,,
KL-03A2,KL-03A2,KL,1.9860234138e-06,1.1620796013266054e-06,8.68000000126604e-07,-1.768999999976602e-06,2.4800000005000835e-07,1.161999999923352e-06,-1.0999999902944823e-08,-7.99999997919276e-09,8.490579973555585e-08,1.2007493351015703e-07,6e-05,ZI,543.0,,1,,,
KL-03A2,KL-03A2,KL,1.6948182793e-06,1.3426276475499502e-06,7.730000000766814e-07,-1.4959999999140098e-06,1.9199999996912983e-07,1.3369999999916136e-06,-7.400000009407458e-08,9.799999986742455e-08,7.245629654238125e-08,1.0246867724956236e-07,6e-05,ZI,593.0,,1,,,
KL-03A2,KL-03A2,KL,1.5154134749e-06,1.6558073561631977e-06,6.419999998652543e-07,-1.3670000000187986e-06,1.2500000012044178e-07,1.6480000002242388e-06,8.700000018016283e-08,1.3499999982859243e-07,6.478644316193317e-08,9.162186657751955e-08,6e-05,ZI,623.0,,1,,,
KL-03A2,KL-03A2,KL,1.3500707389e-06,1.7850745083513583e-06,5.889999999595519e-07,-1.2030000000232142e-06,1.6900000007629032e-07,1.7810000001215863e-06,-4.6999999768940335e-08,1.109999997949248e-07,5.771776656275657e-08,8.162524826293469e-08,6e-05,ZI,653.0,,1,,,
